2022-09-16 03:43:24.167000 | LOGGING | Four | 991540078310596608 | so do I
2022-09-06 10:21:15.438000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 
2022-09-06 10:20:59.085000 | LOGGING | yourmom22 | 991540078310596608 | Anarchy
2022-09-06 10:20:57.409000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 👹
2022-09-06 10:20:54.687000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I’m starting a riot
2022-09-06 10:20:48.533000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I say we change the owner of the server
2022-09-06 10:20:30.356000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😤
2022-09-06 10:20:25.980000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Who
2022-09-06 10:20:23.341000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Awe
2022-09-06 10:20:17.807000 | LOGGING | yourmom22 | 991540078310596608 | Omg
2022-09-06 10:20:04.832000 | LOGGING | not zero | 991540078310596608 | 😰
2022-09-06 10:19:58.216000 | LOGGING | yourmom22 | 991540078310596608 | 😭😭😭
2022-09-06 10:19:57.468000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Oh
2022-09-06 10:19:56.516000 | LOGGING | yourmom22 | 991540078310596608 | WHAT WAS THE VIDEO
2022-09-06 10:19:52.225000 | LOGGING | yourmom22 | 991540078310596608 | I didn't get to watch itt
2022-09-06 10:19:49.575000 | LOGGING | not zero | 991540078310596608 | now ur reminding me of a movie i used to watch 2 years ago it was called like "i am mother" or something
2022-09-06 10:19:49.291000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 🙂
2022-09-06 10:19:33.302000 | LOGGING | yourmom22 | 991540078310596608 | Idfk
2022-09-06 10:19:30.978000 | LOGGING | yourmom22 | 991540078310596608 | Robot become human
2022-09-06 10:19:24.585000 | LOGGING | Duck. | 991540078310596608 | ik
2022-09-06 10:19:23.172000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | But sure I'll check
2022-09-06 10:19:20.265000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'm the one who said give me a hug
2022-09-06 10:19:17.412000 | LOGGING | yourmom22 | 991540078310596608 | Human robot
2022-09-06 10:19:08.513000 | LOGGING | Duck. | 991540078310596608 | mason look wht ppl are writing on my story its scary
2022-09-06 10:19:05.386000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I forgot the name
2022-09-06 10:19:02.567000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | That is the smartest thing I’ve heard you say all day 😳
2022-09-06 10:19:00.971000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | There's a movie to do with Detroit become human
2022-09-06 10:18:52.576000 | LOGGING | yourmom22 | 991540078310596608 | 😭
2022-09-06 10:18:50.382000 | LOGGING | yourmom22 | 991540078310596608 | Is it in Netflix
2022-09-06 10:18:46.800000 | LOGGING | yourmom22 | 991540078310596608 | I should watch cyber life but idk if it's a move or something
2022-09-06 10:18:40.985000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Factual
2022-09-06 10:18:40.260000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Kk
2022-09-06 10:18:33.010000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | U don't
2022-09-06 10:18:20.845000 | LOGGING | not zero | 991540078310596608 | reject humanity become an android sent by cyberlife
2022-09-06 10:18:17.550000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I feel like I know Connor 🤔
2022-09-06 10:18:08.108000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | Not anymore lol
2022-09-06 10:18:02.072000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | Nah
2022-09-06 10:17:57.872000 | LOGGING | yourmom22 | 991540078310596608 | Easy 💪
2022-09-06 10:17:51.603000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'm a robot. My plan just happens like that
2022-09-06 10:17:49.169000 | LOGGING | yourmom22 | 991540078310596608 | OETS GO
2022-09-06 10:17:43.070000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Yes 😍💪
2022-09-06 10:17:28.460000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | You gotta have a plan to be able to execute it
2022-09-06 10:17:27.591000 | LOGGING | not zero | 991540078310596608 | YEAHH
2022-09-06 10:17:25.046000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 💀
2022-09-06 10:17:24.475000 | LOGGING | yourmom22 | 991540078310596608 | 😳😳😳
2022-09-06 10:17:23.101000 | LOGGING | yourmom22 | 991540078310596608 | A bunch of ladies
2022-09-06 10:17:18.928000 | LOGGING | yourmom22 | 991540078310596608 | With
2022-09-06 10:17:17.764000 | LOGGING | yourmom22 | 991540078310596608 | Got talent
2022-09-06 10:17:15.484000 | LOGGING | yourmom22 | 991540078310596608 | American
2022-09-06 10:17:13.558000 | LOGGING | yourmom22 | 991540078310596608 | Is your  pfp the guy from
2022-09-06 10:17:10.767000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Cuz I'm the guy from cyberlife
2022-09-06 10:17:05.155000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Connor always plans before executing his plan
2022-09-06 10:16:59.402000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | Sad
2022-09-06 10:16:58.479000 | LOGGING | yourmom22 | 991540078310596608 | They're just weird in my opinion
2022-09-06 10:16:51.914000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ur welcome
2022-09-06 10:16:47.853000 | LOGGING | yourmom22 | 991540078310596608 | I can't stand movies about murder tho 😨
2022-09-06 10:16:45.148000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:chad:904122657195327539>
2022-09-06 10:16:40.355000 | LOGGING | not zero | 991540078310596608 | thank u connor
2022-09-06 10:16:37.985000 | LOGGING | not zero | 991540078310596608 | that also works as an option
2022-09-06 10:16:31.267000 | LOGGING | yourmom22 | 991540078310596608 | I don't mind which one tho
2022-09-06 10:16:29.070000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | 😍
2022-09-06 10:16:26.233000 | LOGGING | BrookeTheTankEngine 😍 | 991540078310596608 | I love murder
2022-09-06 10:16:25.271000 | LOGGING | yourmom22 | 991540078310596608 | YEAHH
2022-09-06 10:16:10.802000 | LOGGING | yourmom22 | 991540078310596608 | I love scary movies
2022-09-06 10:16:10.718000 | LOGGING | not zero | 991540078310596608 | 🤩
2022-09-06 10:16:05.463000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Just be a lonely nobody like me. Then you just watch shit on ur own and adapt to ur life choices
2022-09-06 10:16:00.500000 | LOGGING | yourmom22 | 991540078310596608 | 💪💪
2022-09-06 10:15:56.888000 | LOGGING | yourmom22 | 991540078310596608 | Watch one with you
2022-09-06 10:15:54.199000 | LOGGING | yourmom22 | 991540078310596608 | I'll
2022-09-06 10:15:48.269000 | LOGGING | Duck. | 991540078310596608 | nope
2022-09-06 10:15:41.040000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:pain:782245260763332619>
2022-09-06 10:15:40.096000 | LOGGING | not zero | 991540078310596608 | i want to watch halloween movies with people ☹️☹️
2022-09-06 10:15:38.784000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro u know how awkward and weird that is?
2022-09-06 10:15:27.361000 | LOGGING | Duck. | 991540078310596608 | mean
2022-09-06 10:15:26.926000 | LOGGING | yourmom22 | 991540078310596608 | HABABSB
2022-09-06 10:15:25.092000 | LOGGING | yourmom22 | 991540078310596608 | ITS ALMOST HALLOWEEN 🤬🤬🤬
2022-09-06 10:15:17.974000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'm not letting u in ma bedroom
2022-09-06 10:15:13.441000 | LOGGING | Duck. | 991540078310596608 | mmm food
2022-09-06 10:15:12.335000 | LOGGING | yourmom22 | 991540078310596608 | Halloween
2022-09-06 10:15:09.403000 | LOGGING | yourmom22 | 991540078310596608 | Omg its almost halowen
2022-09-06 10:15:07.650000 | LOGGING | Duck. | 991540078310596608 | ikr jokes u is
2022-09-06 10:15:00.987000 | LOGGING | yourmom22 | 991540078310596608 | 😍💪💪
2022-09-06 10:15:00.269000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | If you turn up at my door. I'm throwing this pumpkin pie at yo face
2022-09-06 10:14:57.970000 | LOGGING | yourmom22 | 991540078310596608 | I'm warm
2022-09-06 10:14:56.555000 | LOGGING | Duck. | 991540078310596608 | hihi
2022-09-06 10:14:56.410000 | LOGGING | not zero | 991540078310596608 | ur really cool tj
2022-09-06 10:14:55.673000 | LOGGING | yourmom22 | 991540078310596608 | I have ever blanket
2022-09-06 10:14:52.678000 | LOGGING | not zero | 991540078310596608 | hi tj
2022-09-06 10:14:51.172000 | LOGGING | not zero | 991540078310596608 | oh
2022-09-06 10:14:48.062000 | LOGGING | Duck. | 991540078310596608 | is me
2022-09-06 10:14:40.404000 | LOGGING | Duck. | 991540078310596608 | no im omw
2022-09-06 10:14:40.396000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Wym, es bambi
2022-09-06 10:14:37.186000 | LOGGING | not zero | 991540078310596608 | i'll act like i know who tj is
2022-09-06 10:14:30.732000 | LOGGING | not zero | 991540078310596608 | YEAH TJJJJJJJ U'LL BE FINEEEEEEEEEEEE
2022-09-06 10:14:28.074000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Oh fuck yeah
2022-09-06 10:14:24.670000 | LOGGING | yourmom22 | 991540078310596608 | TAHT STUF IS EXPENSIVE
2022-09-06 10:14:20.596000 | LOGGING | yourmom22 | 991540078310596608 | FR
2022-09-06 10:14:17.220000 | LOGGING | not zero | 991540078310596608 | sounds comfy
2022-09-06 10:14:15.264000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | YOULL BEEE FINEEEEE
2022-09-06 10:14:11.750000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | YOULL BE FINEEEEE TJJJJJ
2022-09-06 10:14:10.359000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | Nah bambo
2022-09-06 10:14:06.132000 | LOGGING | yourmom22 | 991540078310596608 | THATS EXPENSIVE
2022-09-06 10:14:03.332000 | LOGGING | yourmom22 | 991540078310596608 | BAMBILLO
2022-09-06 10:13:57.451000 | LOGGING | yourmom22 | 991540078310596608 | BAMBO
2022-09-06 10:13:55.605000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:peepoclown:597859761735598090>
2022-09-06 10:13:50.393000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Me who has a bambillo mattress and pillows and comfy sheets and a heater in my room
2022-09-06 10:13:40.010000 | LOGGING | yourmom22 | 991540078310596608 | And I'm still cold
2022-09-06 10:13:35.048000 | LOGGING | yourmom22 | 991540078310596608 | I have so many blanket
2022-09-06 10:13:31.105000 | LOGGING | not zero | 991540078310596608 | i hate this
2022-09-06 10:13:26.092000 | LOGGING | not zero | 991540078310596608 | im craving warmth and my room isnt warm enough
2022-09-06 10:13:24.743000 | LOGGING | yourmom22 | 991540078310596608 | Jk
2022-09-06 10:13:21.995000 | LOGGING | yourmom22 | 991540078310596608 | Twins 😱
2022-09-06 10:13:09.371000 | LOGGING | Duck. | 991540078310596608 | me 2
2022-09-06 10:12:43.890000 | LOGGING | yourmom22 | 991540078310596608 | I'm fucking cold
2022-09-06 10:12:21.251000 | LOGGING | yourmom22 | 991540078310596608 | Jk
2022-09-06 10:12:18.586000 | LOGGING | yourmom22 | 991540078310596608 | 💔not again
2022-09-06 10:12:12.750000 | LOGGING | yourmom22 | 991540078310596608 | And my friends sent it to me like twice
2022-09-06 10:12:12.540000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:pain:782245260763332619>
2022-09-06 10:12:07.647000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I do not care :|
2022-09-06 10:12:06.045000 | LOGGING | yourmom22 | 991540078310596608 | Yeah on my fyp
2022-09-06 10:11:58.237000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Really?
2022-09-06 10:11:25.400000 | LOGGING | yourmom22 | 991540078310596608 | Hahaha
2022-09-06 10:11:22.641000 | LOGGING | yourmom22 | 991540078310596608 | Already seen it 🙄
2022-09-06 10:11:06.238000 | LOGGING | not zero | 991540078310596608 | ON PINTEREST
2022-09-06 10:11:04.305000 | LOGGING | not zero | 991540078310596608 | THIS.
2022-09-06 10:11:03.031000 | LOGGING | not zero | 991540078310596608 | 
2022-09-06 10:10:59.687000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | 
2022-09-06 10:10:59.149000 | LOGGING | not zero | 991540078310596608 | its so odd
2022-09-06 10:10:58.063000 | LOGGING | yourmom22 | 991540078310596608 | Show
2022-09-06 10:10:54.006000 | LOGGING | not zero | 991540078310596608 | i found a horrible thing on pinterest of connor
2022-09-06 10:10:53.429000 | LOGGING | yourmom22 | 991540078310596608 | Not a crazy one tho ofc
2022-09-06 10:10:45.713000 | LOGGING | yourmom22 | 991540078310596608 | I use to have a Cuphead phase
2022-09-06 10:10:40.590000 | LOGGING | yourmom22 | 991540078310596608 | oo
2022-09-06 10:10:33.730000 | LOGGING | yourmom22 | 991540078310596608 | For 10 dollors or something
2022-09-06 10:10:33.316000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro you know how tempted I am. To send a cuphead video to mia
2022-09-06 10:10:29.501000 | LOGGING | yourmom22 | 991540078310596608 | They have cheap ones at the two dollors shop
2022-09-06 10:10:13.733000 | LOGGING | yourmom22 | 991540078310596608 | My mum may get me a pride flag but I doubt it because I said that on the spectrum server a few months ago
2022-09-06 10:10:05.398000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Fax
2022-09-06 10:09:42.552000 | LOGGING | yourmom22 | 991540078310596608 | I always forget 😭
2022-09-06 10:09:38.600000 | LOGGING | not zero | 991540078310596608 | yes
2022-09-06 10:09:35.640000 | LOGGING | yourmom22 | 991540078310596608 | Is that Connor
2022-09-06 10:09:27.383000 | LOGGING | not zero | 991540078310596608 | 
2022-09-06 10:08:55.230000 | LOGGING | yourmom22 | 991540078310596608 | House of Gucci
2022-09-06 10:08:38.802000 | LOGGING | not zero | 991540078310596608 | YEAHHHH
2022-09-06 10:08:36.798000 | LOGGING | not zero | 991540078310596608 | house of giga floppa
2022-09-06 10:08:34.469000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:chad:904122657195327539>
2022-09-06 10:08:32.360000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I should change the name to house of connor
2022-09-06 10:08:08.422000 | LOGGING | yourmom22 | 991540078310596608 | yes
2022-09-06 10:08:07.641000 | LOGGING | yourmom22 | 991540078310596608 | DO IT
2022-09-06 10:08:05.412000 | LOGGING | yourmom22 | 991540078310596608 | DO IT
2022-09-06 10:08:03.798000 | LOGGING | yourmom22 | 991540078310596608 | AFonit
2022-09-06 10:08:01.606000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ayo do it
2022-09-06 10:07:58.072000 | LOGGING | not zero | 991540078310596608 | but deciding not to
2022-09-06 10:07:54.729000 | LOGGING | not zero | 991540078310596608 | im tempted to change the server icon to this
2022-09-06 10:07:39.710000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <a:AUHappyBlack:785042944829685791>
2022-09-06 10:07:32.424000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:Thinken:777235539957907476>
2022-09-06 10:07:00.559000 | LOGGING | Duck. | 991540078310596608 | u mine bsf
2022-09-06 10:06:51.934000 | LOGGING | yourmom22 | 991540078310596608 | Can't relate 🙄 /j
2022-09-06 10:06:46.373000 | LOGGING | not zero | 991540078310596608 | https://tenor.com/view/cat-dance-game-breakdance-song-gif-25547500
2022-09-06 10:06:46.249000 | LOGGING | aboogai | 991540078310596608 | 💀
2022-09-06 10:06:35.417000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:PepeStrong:821227129395216405>
2022-09-06 10:06:34.415000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | Oof
2022-09-06 10:06:31.756000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro imagine not being someone's bsf
2022-09-06 10:06:31.577000 | LOGGING | aboogai | 991540078310596608 | Lol
2022-09-06 10:06:18.278000 | LOGGING | yourmom22 | 991540078310596608 | I have to wake up at 7
2022-09-06 10:06:06.208000 | LOGGING | yourmom22 | 991540078310596608 | I may go to sleep now
2022-09-06 10:05:10.980000 | LOGGING | yourmom22 | 991540078310596608 | Yes 😍😍
2022-09-06 10:04:55.537000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | Cats are great
2022-09-06 10:04:43.724000 | LOGGING | yourmom22 | 991540078310596608 | I love cats. 💪😭
2022-09-06 10:04:32.154000 | LOGGING | not zero | 991540078310596608 | https://tenor.com/view/cat-gif-26024670
2022-09-06 10:04:28.961000 | LOGGING | yourmom22 | 991540078310596608 | I'm just waiting for my flip phone to charge rn
2022-09-06 10:04:12.803000 | LOGGING | Duck. | 991540078310596608 | https://tenor.com/view/flip-flip-phone-bye-hang-up-done-gif-10752733
2022-09-06 10:03:32.504000 | LOGGING | yourmom22 | 991540078310596608 | I'm using a flip phone 💪💪
2022-09-06 10:03:25.983000 | LOGGING | yourmom22 | 991540078310596608 | Flip phone
2022-09-06 10:03:19.719000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Fuck this shit
2022-09-06 10:03:19.204000 | LOGGING | yourmom22 | 991540078310596608 | mines genuine shit Toni too
2022-09-06 10:03:17.280000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I'm doing a Mr beast video on snapping phones
2022-09-06 10:03:08.769000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro fuck my typinf
2022-09-06 10:03:06.395000 | LOGGING | Duck. | 991540078310596608 | wouldnt be
2022-09-06 10:03:06.281000 | LOGGING | yourmom22 | 991540078310596608 | BRO FR
2022-09-06 10:03:01.581000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Renwixk
2022-09-06 10:02:54.780000 | LOGGING | yourmom22 | 991540078310596608 | Or the one I'm talking abt
2022-09-06 10:02:44.845000 | LOGGING | yourmom22 | 991540078310596608 | The one they just mentioned
2022-09-06 10:02:39.929000 | LOGGING | yourmom22 | 991540078310596608 | Which Cody kid
2022-09-06 10:02:34.594000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | On god
2022-09-06 10:02:32.630000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro was a cracked out kid
2022-09-06 10:02:30.749000 | LOGGING | yourmom22 | 991540078310596608 | Fr
2022-09-06 10:02:26.570000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | I know him
2022-09-06 10:02:17.343000 | LOGGING | yourmom22 | 991540078310596608 | Genuinely hated him
2022-09-06 10:02:13.228000 | LOGGING | yourmom22 | 991540078310596608 | But it was some kid who I knew from Whitney who moved to renwick
2022-09-06 10:01:56.188000 | LOGGING | yourmom22 | 991540078310596608 | I don't know his last name
2022-09-06 10:01:55.234000 | LOGGING | Duck. | 991540078310596608 | good
2022-09-06 10:01:50.720000 | LOGGING | yourmom22 | 991540078310596608 | No
2022-09-06 10:01:48.366000 | LOGGING | yourmom22 | 991540078310596608 | He deadass told rando kids to kts
2022-09-06 10:01:43.319000 | LOGGING | Duck. | 991540078310596608 | cody gillespie?
2022-09-06 10:01:36.575000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Zero*
2022-09-06 10:01:35.299000 | LOGGING | yourmom22 | 991540078310596608 | He was a literal dick tho
2022-09-06 10:01:34.284000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Dm me the word zeri
2022-09-06 10:01:33.784000 | LOGGING | not zero | 991540078310596608 | u want to dm? 😰
2022-09-06 10:01:28.331000 | LOGGING | not zero | 991540078310596608 | dm? 😰
2022-09-06 10:01:25.808000 | LOGGING | not zero | 991540078310596608 | what
2022-09-06 10:01:25.118000 | LOGGING | not zero | 991540078310596608 | wait
2022-09-06 10:01:24.443000 | LOGGING | not zero | 991540078310596608 | hi
2022-09-06 10:01:21.596000 | LOGGING | yourmom22 | 991540078310596608 | He was a fucking dick
2022-09-06 10:01:19.932000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Surely
2022-09-06 10:01:18.336000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Ayo dm.
2022-09-06 10:01:16.485000 | LOGGING | yourmom22 | 991540078310596608 | I know a Cody from renwick
2022-09-06 10:01:14.203000 | LOGGING | not zero | 991540078310596608 | and observe
2022-09-06 10:01:12.371000 | LOGGING | not zero | 991540078310596608 | i will zip my mouth
2022-09-06 10:01:08.123000 | LOGGING | not zero | 991540078310596608 | my brother knows a cody but other than that
2022-09-06 10:01:02 | LOGGING | not zero | 991540078310596608 | as much as i want to say something about all the names im hearing i refuse to say a word
2022-09-06 10:00:51.635000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | He can shut his bitch ass up
2022-09-06 10:00:46.835000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Bro procrastinated that much that his first baby words were "I'll do it tomorrow"
2022-09-06 10:00:39.114000 | LOGGING | yourmom22 | 991540078310596608 | I got shitty cramps 😭 like the first time I got them in awhile too
2022-09-06 10:00:33.127000 | LOGGING | Duck. | 991540078310596608 | dry
2022-09-06 10:00:26.017000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | His only roast is "didn't ask"
2022-09-06 10:00:12.290000 | LOGGING | Duck. | 991540078310596608 | u vs cody
2022-09-06 10:00:09.232000 | LOGGING | yourmom22 | 991540078310596608 | I'm about to go to sleep
2022-09-06 09:59:58.123000 | LOGGING | yourmom22 | 991540078310596608 | Lmfao
2022-09-06 09:59:51.681000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Shit
2022-09-06 09:59:50.419000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | No roast battle.
2022-09-06 09:59:43.803000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:BigCry:956938855699845130>
2022-09-06 09:59:41.376000 | LOGGING | yourmom22 | 991540078310596608 | Bye
2022-09-06 09:59:39.619000 | LOGGING | yourmom22 | 991540078310596608 | Fr ?
2022-09-06 09:59:35.296000 | LOGGING | Liminal Loser | 991540078310596608 | ok bye fr
2022-09-06 09:59:33.576000 | LOGGING | yourmom22 | 991540078310596608 | Bro I literally am moving on please just stop 😭
2022-09-06 09:59:22.148000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | ILL GIVE U INSTANT MOD
2022-09-06 09:59:14.266000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | AYO RECORD IT FOR ME BRUH
2022-09-06 09:59:10.454000 | LOGGING | Duck. | 991540078310596608 | ooo i wanna see this
2022-09-06 09:59:10.313000 | LOGGING | yourmom22 | 991540078310596608 | What for
2022-09-06 09:59:07.627000 | LOGGING | yourmom22 | 991540078310596608 | Huh
2022-09-06 09:59:03.061000 | LOGGING | Liminal Loser | 991540078310596608 | 1v1 roast
2022-09-06 09:59:00.077000 | LOGGING | Liminal Loser | 991540078310596608 | lunchtime friday at the pond area
2022-09-06 09:58:54.310000 | LOGGING | Duck. | 991540078310596608 | ok u have 99%
2022-09-06 09:58:52.615000 | LOGGING | Liminal Loser | 991540078310596608 | if you dont want to move on then irl roast battle
2022-09-06 09:58:41.477000 | LOGGING | Liminal Loser | 991540078310596608 | 
2022-09-06 09:58:39.353000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Yes
2022-09-06 09:58:36.139000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:Shy:956938798611177503>
2022-09-06 09:58:33.622000 | LOGGING | yourmom22 | 991540078310596608 | I promise I have 🙏🙏🙏
2022-09-06 09:58:25.794000 | LOGGING | Duck. | 991540078310596608 | are u okay to share the bsf spot
2022-09-06 09:58:25.087000 | LOGGING | yourmom22 | 991540078310596608 | Dude I am- dont tell me to do it 😭😭
2022-09-06 09:58:21.815000 | LOGGING | Liminal Loser | 991540078310596608 | just move on please
2022-09-06 09:58:16.931000 | LOGGING | Liminal Loser | 991540078310596608 | nobody cares like nothing happened 😭
2022-09-06 09:58:15.268000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Sup
2022-09-06 09:58:11.040000 | LOGGING | yourmom22 | 991540078310596608 | Bro who is mason
2022-09-06 09:58:08.465000 | LOGGING | Liminal Loser | 991540078310596608 | move on
2022-09-06 09:58:05.609000 | LOGGING | yourmom22 | 991540078310596608 | 
2022-09-06 09:58:04.617000 | LOGGING | Duck. | 991540078310596608 | mason..
2022-09-06 09:57:40.929000 | LOGGING | yourmom22 | 991540078310596608 | Alright
2022-09-06 09:57:36.444000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Its done, move on
2022-09-06 09:57:34.976000 | LOGGING | yourmom22 | 991540078310596608 | Bro please 😭
2022-09-06 09:57:27.532000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | And I don't want your apology
2022-09-06 09:57:17.796000 | LOGGING | yourmom22 | 991540078310596608 | Bro I didn't get to apologize 😭😭
2022-09-06 09:57:15.657000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | <:cta:1010152969636954212>
2022-09-06 09:57:10.083000 | LOGGING | Ｃｏｎｎｏｒ | 991540078310596608 | Done. <#991601631189811220>
2022-09-06 09:56:56.543000 | LOGGING | Duck. | 991540078310596608 | https://tenor.com/view/godzilla-smash-its-time-to-smash-shades-on-gif-15056100
2022-09-06 09:56:56.462000 | LOGGING | yourmom22 | 991540078310596608 | Byee
2022-09-06 09:56:53.010000 | LOGGING | Liminal Loser | 991540078310596608 | okay i'm out of here later losers
2022-09-06 09:56:52.906000 | LOGGING | not zero | 991540078310596608 | 
2022-09-06 09:56:48.880000 | LOGGING | yourmom22 | 991540078310596608 | Uh huh
2022-09-06 09:56:37.021000 | LOGGING | Four | 991540078310596608 | the worst*
2022-09-06 09:56:29.140000 | LOGGING | yourmom22 | 991540078310596608 | Idk the best Mia there is
2022-09-06 09:56:19.779000 | LOGGING | Liminal Loser | 991540078310596608 | there are like 5 year 9 mias
2022-09-06 09:56:14.362000 | LOGGING | Liminal Loser | 991540078310596608 | i have no clue which mia you are
2022-09-06 09:56:12.947000 | LOGGING | Liminal Loser | 991540078310596608 | 
2022-09-06 09:55:55.362000 | LOGGING | yourmom22 | 991540078310596608 | I bet they're like 30 each one
2022-09-06 09:55:41.943000 | LOGGING | yourmom22 | 991540078310596608 | But the thing is is that I genuinely hate the dsmp and I'm too broke to afford stickers 💀
2022-09-06 09:55:33.460000 | LOGGING | 𝓖𝓲𝔃𝓶𝓸 | 991540078310596608 | NOO THE KITTY
2022-09-06 09:55:09.492000 | LOGGING | Duck. | 991540078310596608 | 😭
2022-09-06 09:54:59.188000 | LOGGING | not zero | 991540078310596608 | https://tenor.com/view/boomshakalaka-gif-25687559
2022-09-06 09:54:26.459000 | LOGGING | Liminal Loser | 991540078310596608 | 
2022-09-06 09:54:14.069000 | LOGGING | yourmom22 | 991540078310596608 | Saving that for the future
2022-09-06 09:54:02.814000 | LOGGING | Liminal Loser | 991540078310596608 | remember live laugh love and acknowledge your mistakes and grow from them
